window_start,window_end,fm_estimate,actual_distinct,relative_error,suspicious
112350,112450,76.53424002275341,13,4.887249232519493,True
112400,112500,76.53424002275341,15,4.102282668183561,True
112450,112550,9.049656759447194,8,0.13120709493089922,True
112500,112600,3.490581892929632,2,0.7452909464648161,True
112550,112650,3.490581892929632,2,0.7452909464648161,True
112600,112700,3.490581892929632,2,0.7452909464648161,True
112650,112750,3.490581892929632,2,0.7452909464648161,True
112700,112800,3.490581892929632,2,0.7452909464648161,True
112750,112850,3.490581892929632,2,0.7452909464648161,True
112800,112900,3.490581892929632,2,0.7452909464648161,True
112850,112950,3.490581892929632,2,0.7452909464648161,True
112900,113000,3.490581892929632,2,0.7452909464648161,True
112950,113050,3.490581892929632,2,0.7452909464648161,True
113000,113100,4.524828379723597,3,0.5082761265745322,True
113050,113150,5.041951623120579,4,0.2604879057801448,True
113100,113200,11.8938345981306,4,1.9734586495326498,True
113150,113250,11.764553787281352,3,2.9215179290937843,True
113200,113300,3.490581892929632,2,0.7452909464648161,True
113250,113350,3.490581892929632,2,0.7452909464648161,True
113300,113400,9.17893757029644,3,2.05964585676548,True
113350,113450,9.17893757029644,3,2.05964585676548,True
113400,113500,3.490581892929632,2,0.7452909464648161,True
113450,113550,3.490581892929632,2,0.7452909464648161,True
113500,113600,3.490581892929632,2,0.7452909464648161,True
113550,113650,3.490581892929632,2,0.7452909464648161,True
113600,113700,3.490581892929632,2,0.7452909464648161,True
113650,113750,3.490581892929632,2,0.7452909464648161,True
113700,113800,3.490581892929632,2,0.7452909464648161,True
113750,113850,3.490581892929632,2,0.7452909464648161,True
113800,113900,3.490581892929632,2,0.7452909464648161,True
113850,113950,3.490581892929632,2,0.7452909464648161,True
113900,114000,3.490581892929632,2,0.7452909464648161,True
113950,114050,3.490581892929632,2,0.7452909464648161,True
114000,114100,4.524828379723597,3,0.5082761265745322,True
114050,114150,4.524828379723597,3,0.5082761265745322,True
114100,114200,3.490581892929632,2,0.7452909464648161,True
114150,114250,3.490581892929632,2,0.7452909464648161,True
114200,114300,3.490581892929632,2,0.7452909464648161,True
114250,114350,3.490581892929632,2,0.7452909464648161,True
114300,114400,3.490581892929632,2,0.7452909464648161,True
114350,114450,3.490581892929632,2,0.7452909464648161,True
114400,114500,3.490581892929632,2,0.7452909464648161,True
114450,114550,3.490581892929632,2,0.7452909464648161,True
114500,114600,3.490581892929632,2,0.7452909464648161,True
114550,114650,3.490581892929632,2,0.7452909464648161,True
114600,114700,3.490581892929632,2,0.7452909464648161,True
114650,114750,3.490581892929632,2,0.7452909464648161,True
114700,114800,3.490581892929632,2,0.7452909464648161,True
114750,114850,3.490581892929632,2,0.7452909464648161,True
114800,114900,3.490581892929632,2,0.7452909464648161,True
114850,114950,3.490581892929632,2,0.7452909464648161,True
114900,115000,3.490581892929632,2,0.7452909464648161,True
114950,115050,37.62071595713048,4,8.40517898928262,True
115000,115100,52.22944758309524,15,2.481963172206349,True
115050,115150,52.22944758309524,13,3.017649814084249,True
115100,115200,4.1369859471758605,2,1.0684929735879303,True
115150,115250,4.1369859471758605,2,1.0684929735879303,True
115200,115300,4.1369859471758605,2,1.0684929735879303,True
115250,115350,4.1369859471758605,2,1.0684929735879303,True
115300,115400,4.1369859471758605,2,1.0684929735879303,True
115350,115450,4.1369859471758605,2,1.0684929735879303,True
115400,115500,4.1369859471758605,2,1.0684929735879303,True
115450,115550,4.1369859471758605,2,1.0684929735879303,True
115500,115600,4.1369859471758605,2,1.0684929735879303,True
115550,115650,4.1369859471758605,2,1.0684929735879303,True
115600,115700,4.1369859471758605,2,1.0684929735879303,True
115650,115750,4.1369859471758605,2,1.0684929735879303,True
115700,115800,7.369006218407,3,1.4563354061356666,True
115750,115850,7.369006218407,3,1.4563354061356666,True
115800,115900,4.1369859471758605,2,1.0684929735879303,True
115850,115950,10.34246486793965,8,0.2928081084924563,True
115900,116000,65.1575286680198,18,2.6198627037788773,True
115950,116050,64.12328218122583,21,2.0534896276774206,True
116000,116100,12.928081084924562,15,0.13812792767169585,True
116050,116150,5.559074866517562,3,0.8530249555058541,True
116100,116200,4.1369859471758605,2,1.0684929735879303,True
116150,116250,5.171232433969825,3,0.7237441446566084,True
116200,116300,5.171232433969825,3,0.7237441446566084,True
116250,116350,4.1369859471758605,2,1.0684929735879303,True
116300,116400,4.1369859471758605,2,1.0684929735879303,True
116350,116450,4.1369859471758605,2,1.0684929735879303,True
116400,116500,4.1369859471758605,2,1.0684929735879303,True
116450,116550,6.20547892076379,3,1.06849297358793,True
116500,116600,26.373285413246112,20,0.3186642706623056,True
116550,116650,31.027394603818948,33,0.05977592109639552,True
116600,116700,64.64040542462281,23,1.8104524097662094,True
116650,116750,61.53766596424091,9,5.837518440471212,True
116700,116800,178.92464221535596,9,18.880515801706217,True
116750,116850,136.6498170676526,3,44.549939022550866,True
116800,116900,10.08390324624116,5,1.016780649248232,True
116850,116950,10.08390324624116,5,1.016780649248232,True
116900,117000,3.490581892929632,2,0.7452909464648161,True
116950,117050,3.490581892929632,2,0.7452909464648161,True
117000,117100,3.490581892929632,2,0.7452909464648161,True
117050,117150,3.490581892929632,2,0.7452909464648161,True
117100,117200,3.490581892929632,2,0.7452909464648161,True
117150,117250,3.490581892929632,2,0.7452909464648161,True
117200,117300,39.172085687321434,4,8.793021421830359,True
117250,117350,39.172085687321434,4,8.793021421830359,True
117300,117400,4.912670812271335,3,0.6375569374237783,True
117350,117450,18.357875140592874,10,0.8357875140592874,True
117400,117500,67.22602164160773,18,2.7347789800893185,True
117450,117550,55.59074866517561,11,4.053704424106874,True
117500,117600,54.4272213675324,5,9.88544427350648,True
117550,117650,54.4272213675324,5,9.88544427350648,True
117600,117700,35.552222983542556,2,16.776111491771278,True
117650,117750,38.65496244392445,4,8.663740610981112,True
117700,117800,41.499140282607854,5,7.299828056521571,True
117750,117850,61.020542720843935,11,4.547322065531267,True
117800,117900,61.020542720843935,13,3.6938879016033797,True
117850,117950,63.864720559527335,14,3.5617657542519523,True
117900,118000,53.2636940698892,18,1.9590941149938443,True
117950,118050,48.60958487931635,12,3.0507987399430294,True
118000,118100,42.662667580251046,5,7.53253351605021,True
118050,118150,42.662667580251046,5,7.53253351605021,True
118100,118200,7.239725407557755,3,1.4132418025192515,True
118150,118250,47.83390001422089,9,4.314877779357876,True
118200,118300,55.849310286874115,15,2.723287352458274,True
118250,118350,51.19520109630127,13,2.9380923920231745,True
118300,118400,41.3698594717586,7,4.909979924536943,True
118350,118450,47.05821514912541,10,3.705821514912541,True
118400,118500,47.05821514912541,11,3.2780195590114007,True
118450,118550,46.79965352742692,9,4.199961503047436,True
118500,118600,2180.708717405075,13,166.746824415775,True
118550,118650,2177.605977944693,10,216.76059779446933,True
118600,118700,4.1369859471758605,2,1.0684929735879303,True
118850,118950,40.85273622836162,5,7.170547245672324,True
118900,119000,61.53766596424092,10,5.153766596424092,True
118950,119050,60.89126190999468,8,6.611407738749335,True
119000,119100,43.826194877894274,7,5.260884982556325,True
119050,119150,45.24828379723597,8,4.656035474654496,True
119100,119200,48.35102325761786,9,4.372335917513095,True
119150,119250,17.065067032100423,12,0.4220889193417019,True
119200,119300,10.34246486793965,9,0.1491627631044056,True
119250,119350,11.635272976432105,5,1.327054595286421,True
119300,119400,11.635272976432105,5,1.327054595286421,True
119350,119450,6.464040542462281,2,2.2320202712311406,True
119400,119500,2142.4415973936984,4,534.6103993484246,True
119450,119550,2142.4415973936984,4,534.6103993484246,True
119500,119600,2128.2207082002815,5,424.6441416400563,True
119550,119650,7.756848650954739,4,0.9392121627386847,True
119600,119700,3.490581892929632,2,0.7452909464648161,True
119650,119750,3.490581892929632,2,0.7452909464648161,True
119700,119800,3.490581892929632,2,0.7452909464648161,True
119750,119850,7.239725407557755,3,1.4132418025192515,True
119800,119900,7.239725407557755,3,1.4132418025192515,True
119850,119950,3.490581892929632,2,0.7452909464648161,True
119900,120000,3.490581892929632,2,0.7452909464648161,True
119950,120050,3.490581892929632,2,0.7452909464648161,True
120000,120100,3.490581892929632,2,0.7452909464648161,True
120050,120150,3.490581892929632,2,0.7452909464648161,True
120100,120200,3.490581892929632,2,0.7452909464648161,True
120150,120250,16.806505410401932,5,2.3613010820803866,True
120200,120300,16.806505410401932,5,2.3613010820803866,True
120250,120350,3.490581892929632,2,0.7452909464648161,True
120300,120400,3.490581892929632,2,0.7452909464648161,True
120350,120450,3.490581892929632,2,0.7452909464648161,True
120400,120500,3.490581892929632,2,0.7452909464648161,True
120450,120550,3.490581892929632,2,0.7452909464648161,True
120500,120600,3.490581892929632,2,0.7452909464648161,True
120550,120650,3.490581892929632,2,0.7452909464648161,True
120600,120700,3.490581892929632,2,0.7452909464648161,True
120650,120750,3.490581892929632,2,0.7452909464648161,True
120700,120800,3.490581892929632,2,0.7452909464648161,True
120750,120850,3.490581892929632,2,0.7452909464648161,True
120800,120900,3.490581892929632,2,0.7452909464648161,True
120850,120950,3.490581892929632,2,0.7452909464648161,True
120900,121000,3.490581892929632,2,0.7452909464648161,True
120950,121050,3.490581892929632,2,0.7452909464648161,True
121000,121100,3.490581892929632,2,0.7452909464648161,True
121050,121150,3.490581892929632,2,0.7452909464648161,True
121100,121200,3.490581892929632,2,0.7452909464648161,True
121150,121250,3.490581892929632,2,0.7452909464648161,True
121200,121300,3.490581892929632,2,0.7452909464648161,True
121250,121350,3.490581892929632,2,0.7452909464648161,True
121300,121400,3.490581892929632,2,0.7452909464648161,True
121350,121450,3.490581892929632,2,0.7452909464648161,True
121400,121500,3.490581892929632,2,0.7452909464648161,True
121450,121550,20.94349135757779,3,5.9811637858592634,True
121500,121600,20.94349135757779,3,5.9811637858592634,True
121550,121650,20.94349135757779,3,5.9811637858592634,True
121600,121700,3.490581892929632,2,0.7452909464648161,True
121650,121750,3.490581892929632,2,0.7452909464648161,True
121700,121800,3.490581892929632,2,0.7452909464648161,True
121750,121850,3.490581892929632,2,0.7452909464648161,True
121800,121900,3.490581892929632,2,0.7452909464648161,True
121850,121950,3.490581892929632,2,0.7452909464648161,True
121900,122000,3.490581892929632,2,0.7452909464648161,True
121950,122050,3.490581892929632,2,0.7452909464648161,True
122000,122100,3.490581892929632,2,0.7452909464648161,True
122050,122150,3.490581892929632,2,0.7452909464648161,True
122100,122200,3.490581892929632,2,0.7452909464648161,True
122150,122250,3.490581892929632,2,0.7452909464648161,True
122200,122300,3.490581892929632,2,0.7452909464648161,True
122250,122350,3.490581892929632,2,0.7452909464648161,True
122300,122400,3.490581892929632,2,0.7452909464648161,True
122350,122450,3.490581892929632,2,0.7452909464648161,True
122400,122500,3.490581892929632,2,0.7452909464648161,True
122450,122550,3.490581892929632,2,0.7452909464648161,True
122500,122600,3.490581892929632,2,0.7452909464648161,True
122550,122650,3.490581892929632,2,0.7452909464648161,True
122600,122700,3.490581892929632,2,0.7452909464648161,True
122650,122750,3.490581892929632,2,0.7452909464648161,True
122700,122800,3.490581892929632,2,0.7452909464648161,True
122750,122850,25.080477304753654,5,4.016095460950731,True
122800,122900,25.080477304753654,5,4.016095460950731,True
122850,122950,3.490581892929632,2,0.7452909464648161,True
122900,123000,3.490581892929632,2,0.7452909464648161,True
122950,123050,3.490581892929632,2,0.7452909464648161,True
123000,123100,3.490581892929632,2,0.7452909464648161,True
123050,123150,3.490581892929632,2,0.7452909464648161,True
123100,123200,3.490581892929632,2,0.7452909464648161,True
123150,123250,3.490581892929632,2,0.7452909464648161,True
123200,123300,3.490581892929632,2,0.7452909464648161,True
123250,123350,3.490581892929632,2,0.7452909464648161,True
123300,123400,3.490581892929632,2,0.7452909464648161,True
123350,123450,3.490581892929632,2,0.7452909464648161,True
123400,123500,7.498287029256247,3,1.4994290097520822,True
123450,123550,7.498287029256247,3,1.4994290097520822,True
123500,123600,3.490581892929632,2,0.7452909464648161,True
123550,123650,3.490581892929632,2,0.7452909464648161,True
123600,123700,3.490581892929632,2,0.7452909464648161,True
123650,123750,3.490581892929632,2,0.7452909464648161,True
123700,123800,6.334759731613036,3,1.1115865772043454,True
123750,123850,6.334759731613036,3,1.1115865772043454,True
123800,123900,3.490581892929632,2,0.7452909464648161,True
123850,123950,3.490581892929632,2,0.7452909464648161,True
123900,124000,3.490581892929632,2,0.7452909464648161,True
123950,124050,3.490581892929632,2,0.7452909464648161,True
124000,124100,3.490581892929632,2,0.7452909464648161,True
124050,124150,5.559074866517562,4,0.3897687166293906,True
124100,124200,5.559074866517562,4,0.3897687166293906,True
124150,124250,3.490581892929632,2,0.7452909464648161,True
124200,124300,3.490581892929632,2,0.7452909464648161,True
124250,124350,3.490581892929632,2,0.7452909464648161,True
124300,124400,20.94349135757779,3,5.9811637858592634,True
124350,124450,22.236299466070246,4,4.5590748665175616,True
124400,124500,7.239725407557755,3,1.4132418025192515,True
124450,124550,22.236299466070246,4,4.5590748665175616,True
124500,124600,20.94349135757779,3,5.9811637858592634,True
124550,124650,6.464040542462281,4,0.6160101356155703,True
124600,124700,22.49486108776874,5,3.498972217553748,True
124650,124750,21.20205297927628,4,4.30051324481907,True
124700,124800,29.993148117024987,6,3.9988580195041643,True
124750,124850,17.840751897195894,6,1.973458649532649,True
124800,124900,9.566780002844178,5,0.9133560005688356,True
124850,124950,3.490581892929632,2,0.7452909464648161,True
124900,125000,3.490581892929632,2,0.7452909464648161,True
124950,125050,3.490581892929632,2,0.7452909464648161,True
125000,125100,3.490581892929632,2,0.7452909464648161,True
125050,125150,3.490581892929632,2,0.7452909464648161,True
125100,125200,3.490581892929632,2,0.7452909464648161,True
125150,125250,3.490581892929632,2,0.7452909464648161,True
125200,125300,3.490581892929632,2,0.7452909464648161,True
125250,125350,3.490581892929632,2,0.7452909464648161,True
125300,125400,3.490581892929632,2,0.7452909464648161,True
125350,125450,3.490581892929632,2,0.7452909464648161,True
125400,125500,3.490581892929632,2,0.7452909464648161,True
125450,125550,3.490581892929632,2,0.7452909464648161,True
125500,125600,4.524828379723597,3,0.5082761265745322,True
125550,125650,21.072772168427036,4,4.268193042106759,True
125600,125700,20.94349135757779,3,5.9811637858592634,True
125650,125750,20.94349135757779,3,5.9811637858592634,True
125700,125800,3.490581892929632,2,0.7452909464648161,True
125750,125850,3.490581892929632,2,0.7452909464648161,True
125800,125900,3.490581892929632,2,0.7452909464648161,True
125850,125950,3.490581892929632,2,0.7452909464648161,True
125900,126000,3.490581892929632,2,0.7452909464648161,True
125950,126050,3.490581892929632,2,0.7452909464648161,True
126000,126100,3.490581892929632,2,0.7452909464648161,True
126050,126150,3.490581892929632,2,0.7452909464648161,True
126100,126200,3.490581892929632,2,0.7452909464648161,True
126150,126250,3.490581892929632,2,0.7452909464648161,True
126200,126300,3.490581892929632,2,0.7452909464648161,True
126250,126350,3.490581892929632,2,0.7452909464648161,True
126300,126400,3.490581892929632,2,0.7452909464648161,True
126350,126450,3.490581892929632,2,0.7452909464648161,True
126400,126500,3.490581892929632,2,0.7452909464648161,True
126450,126550,3.490581892929632,2,0.7452909464648161,True
126500,126600,3.490581892929632,2,0.7452909464648161,True
126550,126650,3.490581892929632,2,0.7452909464648161,True
126600,126700,3.490581892929632,2,0.7452909464648161,True
126650,126750,3.490581892929632,2,0.7452909464648161,True
126700,126800,3.490581892929632,2,0.7452909464648161,True
126750,126850,3.490581892929632,2,0.7452909464648161,True
126800,126900,3.490581892929632,2,0.7452909464648161,True
126850,126950,3.490581892929632,2,0.7452909464648161,True
126900,127000,3.490581892929632,2,0.7452909464648161,True
126950,127050,3.490581892929632,2,0.7452909464648161,True
127050,127150,3.490581892929632,2,0.7452909464648161,True
127100,127200,3.490581892929632,2,0.7452909464648161,True
127150,127250,3.490581892929632,2,0.7452909464648161,True
127200,127300,3.490581892929632,2,0.7452909464648161,True
127250,127350,5.041951623120579,3,0.6806505410401931,True
127300,127400,5.041951623120579,3,0.6806505410401931,True
127350,127450,3.490581892929632,2,0.7452909464648161,True
127400,127500,3.490581892929632,2,0.7452909464648161,True
127450,127550,3.490581892929632,2,0.7452909464648161,True
127500,127600,3.490581892929632,2,0.7452909464648161,True
127550,127650,3.490581892929632,2,0.7452909464648161,True
127600,127700,3.490581892929632,2,0.7452909464648161,True
127650,127750,3.490581892929632,2,0.7452909464648161,True
127700,127800,3.490581892929632,2,0.7452909464648161,True
127750,127850,3.490581892929632,2,0.7452909464648161,True
127800,127900,3.490581892929632,2,0.7452909464648161,True
127850,127950,3.490581892929632,2,0.7452909464648161,True
127900,128000,3.490581892929632,2,0.7452909464648161,True
127950,128050,3.490581892929632,2,0.7452909464648161,True
128000,128100,3.490581892929632,2,0.7452909464648161,True
128050,128150,3.490581892929632,2,0.7452909464648161,True
128100,128200,3.490581892929632,2,0.7452909464648161,True
128150,128250,3.490581892929632,2,0.7452909464648161,True
128200,128300,3.490581892929632,2,0.7452909464648161,True
128250,128350,3.490581892929632,2,0.7452909464648161,True
128300,128400,3.490581892929632,2,0.7452909464648161,True
128450,128550,3.490581892929632,2,0.7452909464648161,True
128500,128600,3.490581892929632,2,0.7452909464648161,True
128550,128650,3.490581892929632,2,0.7452909464648161,True
128600,128700,3.490581892929632,2,0.7452909464648161,True
128650,128750,3.490581892929632,2,0.7452909464648161,True
128700,128800,3.490581892929632,2,0.7452909464648161,True
128750,128850,3.490581892929632,2,0.7452909464648161,True
128800,128900,3.490581892929632,2,0.7452909464648161,True
128850,128950,3.490581892929632,2,0.7452909464648161,True
128900,129000,3.490581892929632,2,0.7452909464648161,True
128950,129050,3.490581892929632,2,0.7452909464648161,True
129000,129100,3.490581892929632,2,0.7452909464648161,True
129050,129150,3.490581892929632,2,0.7452909464648161,True
129100,129200,3.490581892929632,2,0.7452909464648161,True
129150,129250,3.490581892929632,2,0.7452909464648161,True
129200,129300,3.490581892929632,2,0.7452909464648161,True
129250,129350,3.490581892929632,2,0.7452909464648161,True
129300,129400,3.490581892929632,2,0.7452909464648161,True
129350,129450,3.490581892929632,2,0.7452909464648161,True
129400,129500,3.490581892929632,2,0.7452909464648161,True
129450,129550,32.578764334009904,8,3.072345541751238,True
129500,129600,39.81848974156765,14,1.8441778386834038,True
129550,129650,18.616436762291375,15,0.24109578415275834,True
129600,129700,11.8938345981306,11,0.08125769073914539,True
129650,129750,4.1369859471758605,2,1.0684929735879303,True
129700,129800,4.1369859471758605,2,1.0684929735879303,True
129750,129850,4.1369859471758605,2,1.0684929735879303,True
129800,129900,4.1369859471758605,2,1.0684929735879303,True
129850,129950,4.1369859471758605,2,1.0684929735879303,True
129900,130000,4.1369859471758605,2,1.0684929735879303,True
129950,130050,30.898113792969706,6,4.149685632161618,True
130000,130100,40.85273622836162,15,1.7235157485574415,True
130050,130150,65.6746519114168,22,1.9852114505189455,True
130100,130200,46.28253028402993,12,2.856877523669161,True
130150,130250,39.9477705524169,4,8.986942638104225,True
130200,130300,40.335612984964634,7,4.762230426423519,True
130250,130350,57.40068001706506,9,5.377853335229451,True
130300,130400,57.14211839536657,5,10.428423679073315,True
130350,130450,39.947770552416905,5,6.989554110483381,True
130400,130500,39.947770552416905,5,6.989554110483381,True
130450,130550,39.68920893071841,4,8.922302232679602,True
130500,130600,55.33218704347712,6,8.222031173912853,True
130550,130650,61.796227585939405,8,6.724528448242426,True
130600,130700,31.544517847215936,11,1.8676834406559941,True
130650,130750,25.856162169849124,10,1.5856162169849124,True
130700,130800,6.9811637858592634,3,1.3270545952864212,True
130750,130850,4.1369859471758605,2,1.0684929735879303,True
130800,130900,4.1369859471758605,2,1.0684929735879303,True
130850,130950,4.1369859471758605,2,1.0684929735879303,True
130900,131000,4.1369859471758605,2,1.0684929735879303,True
130950,131050,4.1369859471758605,2,1.0684929735879303,True
131000,131100,4.1369859471758605,2,1.0684929735879303,True
131050,131150,19.13356000568835,9,1.1259511117431498,True
131100,131200,74.46574704916549,20,2.723287352458274,True
131150,131250,92.0479373246629,24,2.835330721860954,True
131200,131300,86.87670489069308,24,2.619862703778878,True
131250,131350,30.510271360421967,20,0.5255135680210984,True
131300,131400,27.924655143437057,17,0.6426267731433564,True
131350,131450,23.270545952864214,9,1.5856162169849126,True
131400,131500,7.756848650954739,4,0.9392121627386847,True
131450,131550,7.498287029256247,3,1.4994290097520822,True
131500,131600,7.498287029256247,3,1.4994290097520822,True
131550,131650,6.464040542462281,2,2.2320202712311406,True
131600,131700,7.239725407557755,3,1.4132418025192515,True
131650,131750,7.239725407557755,3,1.4132418025192515,True
131700,131800,3.490581892929632,2,0.7452909464648161,True
132050,132150,3.490581892929632,2,0.7452909464648161,True
132100,132200,3.490581892929632,2,0.7452909464648161,True
132150,132250,3.490581892929632,2,0.7452909464648161,True
132200,132300,3.490581892929632,2,0.7452909464648161,True
132250,132350,3.490581892929632,2,0.7452909464648161,True
132300,132400,3.490581892929632,2,0.7452909464648161,True
132350,132450,3.490581892929632,2,0.7452909464648161,True
132400,132500,3.490581892929632,2,0.7452909464648161,True
132450,132550,3.490581892929632,2,0.7452909464648161,True
132500,132600,3.490581892929632,2,0.7452909464648161,True
132550,132650,3.490581892929632,2,0.7452909464648161,True
132600,132700,3.490581892929632,2,0.7452909464648161,True
132650,132750,3.490581892929632,2,0.7452909464648161,True
132700,132800,4.912670812271335,5,0.01746583754573301,True
132750,132850,4.912670812271335,5,0.01746583754573301,True
132800,132900,4.1369859471758605,2,1.0684929735879303,True
132850,132950,4.1369859471758605,2,1.0684929735879303,True
133000,133100,4.1369859471758605,2,1.0684929735879303,True
133050,133150,4.1369859471758605,2,1.0684929735879303,True
133100,133200,4.1369859471758605,2,1.0684929735879303,True
133150,133250,4.1369859471758605,2,1.0684929735879303,True
133200,133300,4.1369859471758605,2,1.0684929735879303,True
133250,133350,4.1369859471758605,2,1.0684929735879303,True
133300,133400,4.1369859471758605,2,1.0684929735879303,True
133350,133450,4.1369859471758605,2,1.0684929735879303,True
133400,133500,4.1369859471758605,2,1.0684929735879303,True
133450,133550,4.1369859471758605,2,1.0684929735879303,True
133500,133600,4.1369859471758605,2,1.0684929735879303,True
133550,133650,4.1369859471758605,2,1.0684929735879303,True
133600,133700,4.1369859471758605,2,1.0684929735879303,True
133650,133750,4.1369859471758605,2,1.0684929735879303,True
133700,133800,4.1369859471758605,2,1.0684929735879303,True
133750,133850,4.395547568874352,3,0.46518252295811724,True
133800,133900,3.490581892929632,2,0.7452909464648161,True
133850,133950,3.490581892929632,2,0.7452909464648161,True
133900,134000,20.94349135757779,3,5.9811637858592634,True
133950,134050,20.94349135757779,3,5.9811637858592634,True
134000,134100,20.94349135757779,3,5.9811637858592634,True
134050,134150,42.14554433685407,11,2.8314131215321883,True
134100,134200,42.14554433685407,11,2.8314131215321883,True
134150,134250,3.490581892929632,2,0.7452909464648161,True
134200,134300,3.490581892929632,2,0.7452909464648161,True
134250,134350,3.490581892929632,2,0.7452909464648161,True
134300,134400,3.490581892929632,2,0.7452909464648161,True
134350,134450,3.490581892929632,2,0.7452909464648161,True
134400,134500,3.490581892929632,2,0.7452909464648161,True
134450,134550,3.490581892929632,2,0.7452909464648161,True
134500,134600,20.94349135757779,3,5.9811637858592634,True
134550,134650,20.94349135757779,3,5.9811637858592634,True
134600,134700,3.490581892929632,2,0.7452909464648161,True
134650,134750,20.94349135757779,3,5.9811637858592634,True
134700,134800,20.94349135757779,3,5.9811637858592634,True
134750,134850,3.490581892929632,2,0.7452909464648161,True
134800,134900,3.490581892929632,2,0.7452909464648161,True
134850,134950,3.490581892929632,2,0.7452909464648161,True
134900,135000,3.490581892929632,2,0.7452909464648161,True
134950,135050,3.490581892929632,2,0.7452909464648161,True
135000,135100,3.490581892929632,2,0.7452909464648161,True
135050,135150,3.490581892929632,2,0.7452909464648161,True
135100,135200,3.490581892929632,2,0.7452909464648161,True
135150,135250,3.490581892929632,2,0.7452909464648161,True
135200,135300,3.490581892929632,2,0.7452909464648161,True
135250,135350,3.490581892929632,2,0.7452909464648161,True
135300,135400,3.490581892929632,2,0.7452909464648161,True
135350,135450,3.490581892929632,2,0.7452909464648161,True
135400,135500,3.490581892929632,2,0.7452909464648161,True
135450,135550,3.490581892929632,2,0.7452909464648161,True
135500,135600,3.490581892929632,2,0.7452909464648161,True
135550,135650,3.490581892929632,2,0.7452909464648161,True
135600,135700,3.490581892929632,2,0.7452909464648161,True
135650,135750,3.490581892929632,2,0.7452909464648161,True
135700,135800,3.490581892929632,2,0.7452909464648161,True
135750,135850,3.490581892929632,2,0.7452909464648161,True
135800,135900,3.490581892929632,2,0.7452909464648161,True
135850,135950,3.490581892929632,2,0.7452909464648161,True
135900,136000,3.490581892929632,2,0.7452909464648161,True
135950,136050,3.490581892929632,2,0.7452909464648161,True
136000,136100,6.981163785859264,3,1.3270545952864214,True
136050,136150,6.981163785859264,3,1.3270545952864214,True
136100,136200,3.490581892929632,2,0.7452909464648161,True
136150,136250,6.981163785859264,3,1.3270545952864214,True
136200,136300,6.981163785859264,3,1.3270545952864214,True
136250,136350,3.490581892929632,2,0.7452909464648161,True
136300,136400,3.490581892929632,2,0.7452909464648161,True
136350,136450,22.107018655221,4,4.52675466380525,True
136400,136500,56.23715271942185,8,6.029644089927731,True
136450,136550,63.08903569443187,12,4.257419641202656,True
136500,136600,61.53766596424091,9,5.837518440471212,True
136550,136650,3.490581892929632,2,0.7452909464648161,True
136600,136700,3.490581892929632,2,0.7452909464648161,True
136650,136750,3.490581892929632,2,0.7452909464648161,True
136700,136800,3.490581892929632,2,0.7452909464648161,True
136750,136850,3.490581892929632,2,0.7452909464648161,True
136800,136900,3.490581892929632,2,0.7452909464648161,True
136850,136950,3.490581892929632,2,0.7452909464648161,True
136900,137000,3.490581892929632,2,0.7452909464648161,True
136950,137050,3.490581892929632,2,0.7452909464648161,True
137050,137150,3.490581892929632,2,0.7452909464648161,True
137100,137200,3.490581892929632,2,0.7452909464648161,True
137150,137250,3.490581892929632,2,0.7452909464648161,True
137200,137300,3.490581892929632,2,0.7452909464648161,True
137250,137350,3.490581892929632,2,0.7452909464648161,True
137300,137400,3.490581892929632,2,0.7452909464648161,True
137350,137450,3.490581892929632,2,0.7452909464648161,True
137400,137500,3.490581892929632,2,0.7452909464648161,True
137450,137550,3.490581892929632,2,0.7452909464648161,True
137500,137600,3.490581892929632,2,0.7452909464648161,True
137550,137650,4.912670812271335,3,0.6375569374237783,True
137600,137700,4.912670812271335,3,0.6375569374237783,True
137650,137750,3.490581892929632,2,0.7452909464648161,True
137700,137800,3.490581892929632,2,0.7452909464648161,True
137750,137850,3.490581892929632,2,0.7452909464648161,True
137800,137900,41.11129785006011,5,7.222259570012023,True
137850,137950,43.95547568874351,9,3.8839417431937235,True
137900,138000,175.82190275497408,13,12.524761750382622,True
137950,138050,176.08046437667252,9,18.564496041852504,True
138000,138100,52.48800920479373,8,5.561001150599216,True
138050,138150,52.48800920479373,9,4.832001022754858,True
138100,138200,44.21403731044201,7,5.3162910443488585,True
138150,138250,47.05821514912541,8,4.882276893640676,True
138200,138300,60.761981099145444,9,5.751331233238383,True
138250,138350,58.17636488216052,8,6.272045610270065,True
138300,138400,41.11129785006011,8,4.138912231257514,True
138350,138450,40.33561298496464,7,4.76223042642352,True
138400,138500,3.490581892929632,2,0.7452909464648161,True
138450,138550,3.490581892929632,2,0.7452909464648161,True
138500,138600,3.490581892929632,2,0.7452909464648161,True
138550,138650,3.490581892929632,2,0.7452909464648161,True
138600,138700,3.490581892929632,2,0.7452909464648161,True
138650,138750,3.490581892929632,2,0.7452909464648161,True
138700,138800,3.490581892929632,2,0.7452909464648161,True
138750,138850,3.490581892929632,2,0.7452909464648161,True
138800,138900,3.490581892929632,2,0.7452909464648161,True
138850,138950,3.490581892929632,2,0.7452909464648161,True
138900,139000,3.490581892929632,2,0.7452909464648161,True
138950,139050,3.490581892929632,2,0.7452909464648161,True
139000,139100,3.490581892929632,2,0.7452909464648161,True
